num,address,lat,lon,tel,name,wilaya,code
"682","ORG,ILLIZI,DIRECTION DES IMPOS,Illizi",26.4775863,8.4776326,029 40 30 25  - 029 40 30 26  - 029 40 30 27  - 029 40 30 28  - 029 40 30 29,. DIRECTION DES IMPOTS,Illizi,"33"
"683","BORDJ OMAR DRISS,Cité 14 logements,Illizi",28.1449927,6.8236371,"29460758",. DIRECTION DES IMPOTS,Illizi,"33"
"684","IN AMENAS,Rue 1er novembre 1954,Illizi",28.0383517,9.5646259,029 45 75 34  - 029 45 75 43,. DIRECTION DES IMPOTS,Illizi,"33"
"685","IN AMENAS,Hai ESSOUK,Illizi",28.0383517,9.5646259,029 45 70 88  - 029 45 73 09  - 029 46 06 31  - 029 46 06 60,. DIRECTION DES IMPOTS,Illizi,"33"
"686","DJANET,Centre ville,Illizi",24.554151,9.485429,"29480597",. DIRECTION DES IMPOTS,Illizi,"33"
"688","ILLIZI,Rue EMIR ABDELKADER,Illizi",26.5000301,8.471065,029 41 13 25  - 029 41 13 27  - 029 41 14 36,. DIRECTION DES IMPOTS,Illizi,"33"
"689","81,DJANET,Hai TIN OUDADE,Illizi",24.554151,9.485429,029 48 03 09  - 029 48 04 31  - 029 48 04 68  - 029 48 04 77  - 029 48 09 73,. DIRECTION DES IMPOTS,Illizi,"33"
"690","BORDJ OMAR DRISS,Cité des 20 logements,Illizi",28.1449927,6.8236371,029 46 06 28  - 029 46 06 81,. DIRECTION DES IMPOTS,Illizi,"33"
"692","BORDJ BOU ARRERIDJ,Rue 24 Avril,Bordj Bou Arreridj",36.0706583,4.7682996,035 72 96 70  - 035 72 96 71,. DIRECTION DES IMPOTS,Bordj Bou Arreridj,"34"
"693","BORDJ BOU ARRERIDJ,Rue Zioui Abdelhamid,Bordj Bou Arreridj",36.0708908,4.7607224,"35735154",. DIRECTION DES IMPOTS,Bordj Bou Arreridj,"34"
"694","BORDJ BOU ARRERIDJ,P-Immob Hedna,Bordj Bou Arreridj",36.0470328,4.8013693,035 70 31 35  - 035 71 01 72  - 035 71 01 74  - 035 72 96 52  - 035 72 96 53  - 035 72 96 54  - 035 72 96 58  - 035 72 96 60  - 035 72 96 68  - 035 72 97 51  - 035 73 30 28  - 035 73 30 29  - 035 73 30 32  - 035 73 30 33  - 035 73 94 81  - 035 85 03 89  - 035 85 03 94  - 035 87 91 71  - 035 87 92 89,. DIRECTION DES IMPOTS,Bordj Bou Arreridj,"34"
"695","BORDJ BOU ARRERIDJ,Rue Tabet Salah,Bordj Bou Arreridj",36.0688926,4.7681799,035 72 96 56  - 035 72 96 72,. DIRECTION DES IMPOTS,Bordj Bou Arreridj,"34"
"696","HASNAOUA (CHERCHAR),Village Hasnaoua (Cherchar) --,Bordj Bou Arreridj",36.1520377,4.79508,"35703101",. DIRECTION DES IMPOTS,Bordj Bou Arreridj,"34"
"697","BORDJ BOU ARRERIDJ,Cite 111 Logts,Bordj Bou Arreridj",36.0739925,4.7630271,"35733031",. DIRECTION DES IMPOTS,Bordj Bou Arreridj,"34"
"698","IMPOT,BORDJ BOU ARRERIDJ,Cite 08 Mai 45,Bordj Bou Arreridj",36.0739925,4.7630271,035 69 22 11  - 035 69 22 65  - 035 69 25 15  - 035 69 25 16  - 035 69 25 17  - 035 69 25 18  - 035 69 25 19  - 035 69 25 20  - 035 69 25 22,. DIRECTION DES IMPOTS,Bordj Bou Arreridj,"34"
"699","BORDJ BOU ARRERIDJ,Bordj Bou Arreridj,Bordj Bou Arreridj",36.0739925,4.7630271,035 74 83 27  - 035 74 83 28,. DIRECTION DES IMPOTS,Bordj Bou Arreridj,"34"
"700","RAS EL OUED,Cite Des Jardins,Bordj Bou Arreridj",35.9402582,5.0283213,035 63 42 03  - 035 63 42 21  - 035 63 43 03  - 035 63 43 14  - 035 63 43 41,. DIRECTION DES IMPOTS,Bordj Bou Arreridj,"34"
"701","BORDJ GHEDIR,Cite Abdelhamid Ben Badis,Bordj Bou Arreridj",36.0676371,4.7623038,035 86 16 75  - 035 86 16 89,. DIRECTION DES IMPOTS,Bordj Bou Arreridj,"34"
"702","7,THENIA,Rue Benhamadache Said,Boumerdes",36.7250779,3.5566369,"24966090",. IMPOTS Direction,Boumerdes,"35"
"703","BOUDOUAOU,Rue Freres Mahfouf,Boumerdes",36.7278126,3.4090696,024 74 21 32  - 024 74 21 64,. IMPOTS Direction,Boumerdes,"35"
"704","2,BORDJ MENAIEL,Rue Colonel Amirouche,Boumerdes",36.7450878,3.7192567,"24886738",. IMPOTS Direction,Boumerdes,"35"
"705","54,BORDJ MENAIEL,Rue Colonel Amirouche,Boumerdes",36.7450878,3.7192567,"24885322",. IMPOTS Direction,Boumerdes,"35"
"706","BAGHLIA,Rue Principale,Boumerdes",36.8180081,3.8592419,024 76 03 48  - 024 76 03 53,. IMPOTS Direction,Boumerdes,"35"
"707","SURETE DAIRA,BORDJ MENAIEL,Rue Ziane Lounes,Boumerdes",36.7478935,3.7193006,"24785015",. IMPOTS Direction,Boumerdes,"35"
"708","BORDJ MENAIEL,Cité 250 Lgts Bousbaa,Boumerdes",36.7454791,3.7340693,"24788108",. IMPOTS Direction,Boumerdes,"35"
"709","THENIA,Rue Benhamadache Said,Boumerdes",36.7250779,3.5566369,024 96 60 99  - 024 96 61 01,. IMPOTS Direction,Boumerdes,"35"
"710","BOUMERDES,Cité 1200 Logements,Boumerdes",36.7561594,3.4648266,024 74 25 61  - 024 76 03 50  - 024 76 03 51  - 024 79 11 71  - 024 79 12 11  - 024 79 12 12  - 024 79 12 13  - 024 79 12 14  - 024 79 12 17  - 024 79 12 18  - 024 79 12 19  - 024 79 12 24  - 024 79 12 28  - 024 79 12 42  - 024 79 12 80  - 024 79 12 84  - 024 79 12 85  - 024 79 13 34  - 024 79 14 53  - 024 96 60 98,. IMPOTS Direction,Boumerdes,"35"
"711","DELLYS,Rue Ouslama,Boumerdes",36.9126574,3.9124569,"24763468",. IMPOTS Direction,Boumerdes,"35"
"712","BOUMERDES,Boulevard Med Bouguera,Boumerdes",36.7510697,3.4788905,"24791698",. IMPOTS Direction,Boumerdes,"35"
"713","ILOT 16,DELLYS,Rue Amirouche,Boumerdes",36.9126574,3.9124569,"24763180",. IMPOTS Direction,Boumerdes,"35"
"714","DELLYS,Place Des Martyres,Boumerdes",36.9126574,3.9124569,024 76 31 76  - 024 76 36 65,. IMPOTS Direction,Boumerdes,"35"
"715","BOUDOUAOU,Avenue Des Ecoles,Boumerdes",36.7204759,3.396615,"24742554",. IMPOTS Direction,Boumerdes,"35"
"716","OULED MOUSSA,Rue Moussaoui Dahmane,Boumerdes",36.6835061,3.3672988,"24937749",. IMPOTS Direction,Boumerdes,"35"
"717","KHEMIS EL KHECHNA,Rue Sayad Salah,Boumerdes",36.7353009,3.2828765,024 97 02 00  - 024 97 02 01,. IMPOTS Direction,Boumerdes,"35"
"718","BOUDOUAOU,Cité Bouyahiaoui,Boumerdes",36.7270758,3.3966197,"24741140",. IMPOTS Direction,Boumerdes,"35"
"719","KHEMIS EL KHECHNA,Centre Ville,Boumerdes",36.6505125,3.3316893,"24973529",. IMPOTS Direction,Boumerdes,"35"
"720","ISSER,Rue Colonel Amirouche,Boumerdes",36.7243966,3.6682202,024 71 35 36  - 024 71 36 97  - 024 71 36 99,. IMPOTS Direction,Boumerdes,"35"
"721","ISSER,Rue Chateau D'eau,Boumerdes",36.721957,3.6688439,"24716169",. IMPOTS Direction,Boumerdes,"35"
"722","KHEMIS EL KHECHNA,Rue Freres Boumia,Boumerdes",36.6505125,3.3316893,"24970191",. IMPOTS Direction,Boumerdes,"35"
"723","EL TARF,Cite SNLB,El Tarf",36.7619589,8.3211257,"38303241",Direction IMPOTS,El Tarf,"36"
"724","BESBES (EL TARF),Besbas,El Tarf",36.7020841,7.8464395,"38398357",. IMPOTS DIRECTION,El Tarf,"36"
"725","BEN M'HIDI,Rte Nationnale 44,El Tarf",36.7666372,7.9055824,038 34 71 66  - 038 34 71 82  - 038 34 79 23,. IMPOTS DIRECTION,El Tarf,"36"
"726","BESBES (EL TARF),Rte Nationale,El Tarf",36.7020841,7.8464395,038 39 46 23  - 038 39 80 49,. IMPOTS DIRECTION,El Tarf,"36"
"727","EL TARF,Rue Messaoud Keddache,El Tarf",36.7633518,8.3102708,038 30 01 41  - 038 30 02 46  - 038 30 08 79  - 038 30 09 35  - 038 30 14 72  - 038 30 16 23  - 038 30 20 70  - 038 30 21 56  - 038 30 25 00  - 038 30 35 85  - 038 34 25 14  - 038 36 19 09  - 038 39 32 81,. IMPOTS DIRECTION,El Tarf,"36"
"728","EL TARF,Rue Labidi Ramdane,El Tarf",36.7178584,8.2839576,038 30 02 65  - 038 30 19 69  - 038 30 20 33  - 038 30 20 39  - 038 30 20 53,. IMPOTS DIRECTION,El Tarf,"36"
"729","EL TARF,Route Nationale N°44,El Tarf",36.7576678,8.3076343,038 30 19 79  - 038 30 20 65,. IMPOTS DIRECTION,El Tarf,"36"
"730","DREAN,Rue Fedaoui Messaoud,El Tarf",36.6865627,7.7208062,"38380573",. IMPOTS DIRECTION,El Tarf,"36"
"732","EL TARF,Route Trésorerie,El Tarf",36.768521,8.3162282,"38301978",. IMPOTS DIRECTION,El Tarf,"36"
"733","DREAN,Cite Administrative,El Tarf",36.7558581,8.2212979,038 38 05 72  - 038 38 84 22  - 038 38 89 33,. IMPOTS DIRECTION,El Tarf,"36"
"734","BOUHADJAR,Rue 1er Novembre 54,El Tarf",36.5075732,8.1058446,"38326419",. IMPOTS DIRECTION,El Tarf,"36"
"735","BOUHADJAR,Cite 8 Mai 45,El Tarf",36.5075732,8.1058446,038 32 74 19  - 038 32 74 30  - 038 32 74 88,. IMPOTS DIRECTION,El Tarf,"36"
"736","BESBES (EL TARF),Cite Oued Besbas,El Tarf",36.7020841,7.8464395,"38394312",. IMPOTS DIRECTION,El Tarf,"36"
"737","EL KALA,Lot Gelas Sud,El Tarf",36.8856754,8.4408187,038 36 06 48  - 038 36 18 70  - 038 36 33 12,. IMPOTS DIRECTION,El Tarf,"36"
"738","TINDOUF , Cité 08 Mai (32 Logts) , Tindouf , Tindouf",27.6719159,-8.1398003,"49370743",Impots Direction,Tindouf,"37"
"739","TINDOUF , Tindouf , Tindouf",27.6719159,-8.1398003,"49370751",Impots Direction,Tindouf,"37"
"741","TINDOUF , Rue 1er Mai , Tindouf , Tindouf",27.6719159,-8.1398003,049 37 07 65 - 049 37 07 77 - 049 37 07 78 - 049 37 05 12,Impots Direction,Tindouf,"37"
"742","TISSEMSILT,Cité 300 Logements,Tissemsilt",35.6053781,1.813098,046 56 91 70  - 046 56 91 75  - 046 56 91 78,. IMPOTS Direction,Tissemsilt,"38"
"743","BORDJ BOUNAAMA,Cité 110 Lotissements,Tissemsilt",35.85039,1.6149139,"46503261",. IMPOTS Direction,Tissemsilt,"38"
"744","TISSEMSILT,Cité 320 Logements,Tissemsilt",35.6053781,1.813098,046 57 08 61  - 046 57 08 63  - 046 57 08 66,. IMPOTS Direction,Tissemsilt,"38"
"745","THENIET EL HAD,Hai Oued El Kram,Tissemsilt",35.8564476,1.9703856,046 58 20 62  - 046 58 20 64  - 046 58 21 92,. IMPOTS Direction,Tissemsilt,"38"
"746","TISSEMSILT,60 Bureaux Wilaya,Tissemsilt",35.6053781,1.813098,046 50 33 48  - 046 57 01 23  - 046 57 01 35  - 046 57 01 45  - 046 57 01 68  - 046 57 07 72,. IMPOTS Direction,Tissemsilt,"38"
"747","LARDJEM,Cité Centre Ville,Tissemsilt",35.6053781,1.813098,046 53 45 76  - 046 53 45 78  - 046 53 45 79,. IMPOTS Direction,Tissemsilt,"38"
"748","KHEMISTI,Hai Boudouissa,Tissemsilt",35.6673024,1.9633351,046 56 36 42  - 046 56 36 43,. IMPOTS Direction,Tissemsilt,"38"
"749","ILOT 1462,EL OUED,Rue des moudjahidine,El Oued",33.367811,6.8516511,"32134122",. DIRECTION DES IMPOTS,El Oued,"39"
"750","EL OUED,Rue Hôtel Des Finances,El Oued",33.367811,6.8516511,032 13 40 22  - 032 13 40 25  - 032 13 40 26  - 032 13 40 27  - 032 13 40 29  - 032 13 40 31  - 032 13 40 62,. DIRECTION DES IMPOTS,El Oued,"39"
"751","EL MEGHAIER,Boulevard Zighoud Youcef,El Oued",33.950285,5.9244238,032 18 60 30  - 032 18 60 31,. DIRECTION DES IMPOTS,El Oued,"39"
"752","EL OUED,Avenue Mohamed Khemisti,El Oued",33.3619536,6.8626338,032 13 40 23  - 032 13 40 28  - 032 13 40 32,. DIRECTION DES IMPOTS,El Oued,"39"
"753","EL OUED,Hai EL MOUDJAHIDINE,El Oued",34.8848449,-1.3387177,032 13 40 10  - 032 13 40 24  - 032 13 40 63  - 032 13 40 65,. DIRECTION DES IMPOTS,El Oued,"39"
"754","ILOT 184,DEBILA,Cité 18 fevrier,El Oued",33.5058203,6.9378981,032 26 96 93  - 032 26 96 94  - 032 26 96 95  - 032 26 96 97  - 032 26 96 98  - 032 26 96 99,. DIRECTION DES IMPOTS,El Oued,"39"
"755","ILOT 396,DEBILA,Cité 70 logements,El Oued",33.5017684,6.930934,"32268820",POLICE DIRECTION DES IMPOTS,El Oued,"39"
"756","EL OUED,Zone d'activite,El Oued",33.367811,6.8516511,"32126883",. DIRECTION DES IMPOTS,El Oued,"39"
"757","ILOT 349,DJAMAA,Hai ESSALEM,El Oued",33.5376374,5.9899763,032 16 27 58  - 032 16 27 59,. DIRECTION DES IMPOTS,El Oued,"39"
"758","ORG,EL OUED,Rue des MOUDJAHIDINE,El Oued",36.7885379,3.0544463,"32134019",. DIRECTION DES IMPOTS,El Oued,"39"
"759","ROBBAH,Robbah,El Oued",33.2912663,6.9084817,032 10 51 73  - 032 10 54 05,. DIRECTION DES IMPOTS,El Oued,"39"
"760","DJAMAA,BARRAGE FIXE N°2(SURETE DAIRA),El Oued",33.5376374,5.9899763,032 16 22 94  - 032 16 22 95,. DIRECTION DES IMPOTS,El Oued,"39"
"761","BLOC B47,EL OUED,Cité 462 Logements,El Oued",33.367811,6.8516511,032 12 69 02  - 032 12 69 03  - 032 12 69 04  - 032 12 69 05  - 032 12 69 06  - 032 12 69 07  - 032 12 69 08  - 032 12 69 09  - 032 12 69 10  - 032 12 69 11  - 032 12 69 13  - 032 12 69 14,. DIRECTION DES IMPOTS,El Oued,"39"
"762","ILOT 784,GUEMAR,Cité NOUAR,El Oued",33.4882993,6.7966739,032 23 42 23  - 032 23 42 45  - 032 23 42 46  - 032 23 42 47  - 032 23 42 48  - 032 23 42 51  - 032 23 42 52,. DIRECTION DES IMPOTS,El Oued,"39"
"764","EL-HAMMA,El Hamma,Khenchela",35.4658603,7.0582644,032 73 82 09  - 032 73 83 95,. IMPOTS,Khenchela,"40"
"765","IMPOTS,KHENCHELA,Hotel Des Finances,Khenchela",35.4072676,7.1365172,032 72 52 15  - 032 72 56 68  - 032 72 56 82,. IMPOTS,Khenchela,"40"
"766","KAIS,Cité 17 Juin,Khenchela",35.497753,6.9122241,"32774553",. IMPOTS,Khenchela,"40"
"768","KAIS,Rue Amar Achi,Khenchela",35.4328741,7.1435396,032 77 36 36  - 032 77 36 39,. IMPOTS,Khenchela,"40"
"769","CHECHAR,Rue Bouguerra Elammri,Khenchela",34.8786128,7.0498442,032 75 35 73  - 032 75 35 78  - 032 75 35 89,. IMPOTS,Khenchela,"40"
"770","KHENCHELA,Hotel Des Finances,Khenchela",35.427666,7.1439305,032 70 05 70  - 032 70 05 78  - 032 71 85 22  - 032 72 14 98  - 032 72 19 43  - 032 72 56 10  - 032 72 56 13  - 032 72 56 14  - 032 72 56 15  - 032 72 56 17  - 032 72 56 18  - 032 72 56 19  - 032 72 56 20  - 032 72 56 21  - 032 72 56 22  - 032 72 56 26  - 032 72 73 38  - 032 73 03 61  - 032 73 82 02  - 032 73 82 10  - 032 77 35 93,. IMPOTS,Khenchela,"40"
"772","AIN TOUILA,Ain Touila,Khenchela",35.4359455,7.3813708,"32780857",. IMPOTS,Khenchela,"40"
"773","2,CHECHAR,Rue Zerouali Lamneouar,Khenchela",34.8786128,7.0498442,"32753513",. IMPOTS,Khenchela,"40"
"774","DOMILEK,AIN TOUILA,Cite 50 logts,Khenchela",35.4359455,7.3813708,"32780852",. IMPOTS,Khenchela,"40"
"775","EL MAHMEL,Route De Zoui,Khenchela",35.4229897,7.1576117,"32700588",. IMPOTS,Khenchela,"40"
"776","AIN TOUILA,Rue Handaoui Med Tahar,Khenchela",35.4253596,7.1422601,"32780855",. IMPOTS,Khenchela,"40"
"777","TAOURA,Taoura,Souk Ahras",36.16667,8.0357365,"37781405",. IMPOTS Direction,Souk Ahras,"41"
"778","SONALGAZ,SEDRATA,Cite Salah Soufi,Souk Ahras",36.1345249,7.5297476,"37872592",. IMPOTS Direction,Souk Ahras,"41"
"780","MERAHNA,Merahna,Souk Ahras",36.1973791,8.1551838,037 80 47 86  - 037 80 47 91  - 037 80 47 92  - 037 80 47 94,. IMPOTS Direction,Souk Ahras,"41"
"781","SURETE,TAOURA,Nouveau Pole Administratif,Souk Ahras",36.16667,8.0357365,"37781379",. IMPOTS Direction,Souk Ahras,"41"
"782","TAOURA,Souk Ahras",36.16667,8.0357365,"37781039",. IMPOTS Direction,Souk Ahras,"41"
"783","SEDRATA,Rue 1er Novembre,Souk Ahras",36.1345249,7.5297476,"37776744",. IMPOTS Direction,Souk Ahras,"41"
"784","SOUK AHRAS,Cite Zac,Souk Ahras",36.2720917,7.942443,037 71 54 83  - 037 71 55 59,. IMPOTS Direction,Souk Ahras,"41"
"785","SEDRATA,Route Ain El Baida,Souk Ahras",36.1345249,7.5297476,037 87 67 54  - 037 87 67 56  - 037 87 67 57  - 037 87 67 60,. IMPOTS Direction,Souk Ahras,"41"
"790","SEDRATA,Cite 80 Logts,Souk Ahras",36.1345249,7.5297476,"37872136",. IMPOTS Direction,Souk Ahras,"41"
"791","M'DAOUROUCH,Cite Abdelbaki,Souk Ahras",36.0747842,7.8056958,037 83 55 15  - 037 83 55 16,. IMPOTS Direction,Souk Ahras,"41"
"792","179,SEDRATA,Rue 08 Mai 45,Souk Ahras",36.1298015,7.5330607,"37777059",. IMPOTS Direction,Souk Ahras,"41"
"793","22,MERAHNA,Rue Lacheguar Amor,Souk Ahras",36.1973791,8.1551838,"37804931",. CENTRE DES IMPOTS MERAHNA,Souk Ahras,"41"
"794","10,MERAHNA,Cite Betaitia Athmane,Souk Ahras",36.1973791,8.1551838,"37804553",. CENTRE DES IMPOTS,Souk Ahras,"41"
"795","KOLEA,Lotissement Zouaoui Benaouda,Tipaza",36.6431489,2.7782025,"24360173",. IMPOTS Ecole Nationale,Tipaza,"42"
"796","KOLEA,Route de Bou Ismail,Tipaza",36.6404942,2.7046882,024 38 45 40  - 024 38 45 41  - 024 38 45 51  - 024 38 45 79  - 024 38 45 80  - 024 38 46 07  - 024 38 46 28  - 024 38 46 30  - 024 38 46 35  - 024 38 46 37  - 024 38 46 41  - 024 38 46 43  - 024 38 49 11,. IMPOTS Ecole Nationale,Tipaza,"42"
"797","KOLEA,Route De Bou Ismail RN n°69,Tipaza",36.6404942,2.7046882,024 38 44 37  - 024 38 44 39  - 024 38 49 07  - 024 38 49 08  - 024 38 49 09,TIPAZA INSPECTION DES IMPOTS,Tipaza,"42"
"798","BOUHAROUNE,Tipaza",36.6237048,2.6554544,024 30 37 37  - 024 30 49 55,Tresorerie Intercommunale IMPOTS,Tipaza,"42"
"799","ILOT 2,BOUHAROUNE,Rue Kadem Djelloul,Tipaza",36.6237048,2.6554544,"24303483",Tresorerie Intercommunale IMPOTS,Tipaza,"42"
"800","ILOT 127,BOU ISMAIL,Katiba Amaria,Tipaza",36.6392852,2.6962722,"24318520",TIPAZA RECETTE DES IMPOTS,Tipaza,"42"
"801","HADJOUT,Rue Attafia Aek,Tipaza",36.5115617,2.4143855,"24391071",TIPAZA RECETTE DES IMPOTS,Tipaza,"42"
"802","KOLEA,Rue Souidani Boudjemaa,Tipaza",36.6361689,2.7680156,"24380781",. IMPOTS Ecole Nationale,Tipaza,"42"
"803","KOLEA,Rue 20 Aout 1955,Tipaza",36.6381616,2.7669757,"24363719",. IMPOTS Ecole Nationale,Tipaza,"42"
"804","CHERCHELL,Dom Habbouchi,Tipaza",36.6083238,2.1911657,024 33 05 27  - 024 33 05 28,TIPAZA RECETTE DES IMPOTS,Tipaza,"42"
"806","DOUAOUDA,Dom Yacoubi,Tipaza",36.6770431,2.7955922,"24308062",TIPAZA RECETTE DES IMPOTS,Tipaza,"42"
"807","HADJOUT,Rte de Merad,Tipaza",36.5121841,2.4142994,"24391070",TIPAZA INSPECTION DES IMPOTS,Tipaza,"42"
"808","CHAIBA (TIPAZA),Cite 50 Logts,Tipaza",36.6030352,2.7364209,"24389631",TIPAZA INSPECTION DES IMPOTS,Tipaza,"42"
"809","10,TIPAZA,Rue du Stade,Tipaza",36.5869018,2.4382553,"24378623",DIRECTION IMPOTS,Tipaza,"42"
"810","BOU ISMAIL,Katiba Amaria,Tipaza",36.6427152,2.6962524,"24316699",TIPAZA RECETTE DES IMPOTS,Tipaza,"42"
"811","DOUAOUDA,Cite 50 Logts,Tipaza",36.6770431,2.7955922,"24308061",TIPAZA INSPECTION DES IMPOTS,Tipaza,"42"
"812","FOUKA,Rue Bouloufa Med,Tipaza",36.6615192,2.7423497,"24311443",Tresorerie Intercommunale IMPOTS,Tipaza,"42"
"813","TIPAZA,Route De La Wilaya,Tipaza",36.546265,2.1843285,024 37 67 03  - 024 37 67 04  - 024 37 67 06,DIRECTION IMPOTS,Tipaza,"42"
"814","TIPAZA,Cité Administrative,Tipaza",36.5899026,2.4563657,024 37 64 72  - 024 37 64 74  - 024 37 64 98  - 024 37 66 63  - 024 37 66 70  - 024 37 66 71  - 024 37 67 02,. IMPOTS DIRECTION DE TIPAZA,Tipaza,"42"
"815","HADJOUT,Bd Fettaka Ali,Tipaza",36.5116114,2.4169907,024 39 10 69  - 024 39 10 74,TIPAZA INSPECTION DES IMPOTS,Tipaza,"42"
"817","MILA,Rue 1er Novembre,Mila",36.4519049,6.2584338,031 47 35 02  - 031 47 84 26  - 031 47 84 33  - 031 47 84 34  - 031 47 84 35  - 031 47 84 37  - 031 47 84 39  - 031 47 84 44  - 031 47 84 46  - 031 47 86 07  - 031 49 64 49,. IMPOTS Direction,Mila,"43"
"818","TRESORERIE,MILA,Hotel Des Finances,Mila",36.4427606,6.257675,031 47 82 55  - 031 47 82 61  - 031 47 83 37,. IMPOTS Direction,Mila,"43"
"819","TELERGHMA,Cite 111 Logts,Mila",36.1166268,6.355588,031 40 50 52  - 031 40 50 53,. IMPOTS Direction,Mila,"43"
"820","CHELGHOUM LAID,Route National N5 Face Comeca,Mila",36.1635318,6.183766,"31458150",. IMPOTS Direction,Mila,"43"
"822","FERDJIOUA,Cite Boughouas,Mila",36.4051142,5.94196,031 49 64 47  - 031 49 64 51,. IMPOTS Direction,Mila,"43"
"824","OUED ATHMENIA,Cite Belghimouze Salima,Mila",36.2470012,6.2864318,"31421376",. IMPOTS Direction,Mila,"43"
"825","GRAREM GOUGA,Cite Bachir Mimouni,Mila",36.5131541,6.3300041,031 44 56 31  - 031 45 40 73,. IMPOTS Direction,Mila,"43"
"827","8,FERDJIOUA,Sureté Nationale,Mila",36.4051142,5.94196,"31495111",. IMPOTS Direction,Mila,"43"
"828","91,TADJENANET,Cite Dalia,Mila",36.1218328,5.9852421,"31403839",. IMPOTS Direction,Mila,"43"
"829","CHELGHOUM LAID,Cite Ouskourt Abdelkrim,Mila",36.1654992,6.1632725,031 41 06 40  - 031 41 06 41  - 031 41 06 42,. IMPOTS Direction,Mila,"43"
"830","FERDJIOUA,Rue 1 Er Nouvembre,Mila",36.4051142,5.94196,"31495897",. IMPOTS Direction,Mila,"43"
"832","MILA,Hotel Des Finances,Mila",45.5660963,5.9207186,031 47 84 24  - 031 47 84 27,. IMPOTS Direction,Mila,"43"
"833","TADJENANET,Route National N° 5,Mila",36.1218328,5.9852421,"31403737",. IMPOTS Direction,Mila,"43"
"834","AIN DEFLA,Cité Administrative,Ain Defla",36.2605395,1.9548499,"27504345",. SALEM'S IMPOT EXPORT,Ain Defla,"44"
"835","ILOT 3,ROUINA,Rue De L'independance,Ain Defla",36.2436971,1.8076477,027 60 56 81  - 027 60 56 85,. IMPOTS,Ain Defla,"44"
"836","INSPECTION,AIN DEFLA,Rue 1er Novembre,Ain Defla",36.2638291,1.9628141,"27504506",. IMPOTS,Ain Defla,"44"
"837","EL ATTAF,Cité Administrative,Ain Defla",36.2234936,1.6749178,027 62 19 27  - 027 62 19 28,. IMPOTS,Ain Defla,"44"
"838","AIN DEFLA,Centre Ville,Ain Defla",36.2509429,1.9393815,027 50 45 08  - 027 50 45 10  - 027 50 45 11,Hotel Des Finances DIRECTION DES IMPOTS,Ain Defla,"44"
"839","KHEMIS MILIANA,Rue Belsaadi Abdelkader,Ain Defla",36.2609095,2.2241107,027 55 25 35  - 027 55 29 60  - 027 55 29 61  - 027 55 29 62  - 027 55 29 63,. IMPOTS,Ain Defla,"44"
"840","MILIANA,Centre,Ain Defla",36.3080267,2.228407,"27649035",. IMPOTS,Ain Defla,"44"
"841","MILIANA,Hotel des Finances,Ain Defla",36.3063656,2.2253962,"27640014",. IMPOTS,Ain Defla,"44"
"842","ILOT 316,AIN DEFLA,Cité 300 Logements,Ain Defla",36.2509429,1.9393815,027 50 54 01  - 027 50 54 02  - 027 50 54 03  - 027 50 54 04  - 027 50 54 05  - 027 50 54 06  - 027 50 54 07  - 027 50 54 08  - 027 50 54 09  - 027 50 54 10  - 027 50 54 11  - 027 50 54 12  - 027 50 54 13  - 027 50 54 14,. IMPOTS,Ain Defla,"44"
"843","DJELIDA,Centre,Ain Defla",36.2038415,2.0800579,"27522168",. IMPOTS,Ain Defla,"44"
"844","BOUMEDFAA,centre,Ain Defla",36.3695877,2.4727937,027 54 40 55  - 027 54 48 49,. IMPOTS,Ain Defla,"44"
"845","AIN DEFLA,Hotel Des Finances,Ain Defla",36.2553394,1.9540755,027 50 44 97  - 027 50 44 98  - 027 50 44 99  - 027 50 45 00  - 027 50 45 01  - 027 50 45 02  - 027 50 45 03  - 027 50 45 04  - 027 50 45 05  - 027 50 50 21  - 027 50 94 00,. IMPOTS,Ain Defla,"44"
"846","EL ABADIA,Rue Principale,Ain Defla",36.2720385,1.6853912,"27629500",. IMPOTS,Ain Defla,"44"
"848","DJENDEL,Rue Benzina,Ain Defla",36.2205342,2.4149379,"27541823",. IMPOTS,Ain Defla,"44"
"849","DJENDEL,Centre,Ain Defla",36.2205342,2.4149379,"27541822",. IMPOTS,Ain Defla,"44"
"850","EL AMRA,Rue 19 Juin,Ain Defla",36.3081443,1.8481843,"27520462",. IMPOTS,Ain Defla,"44"
"851","BT 20,MECHERIA,Cité 12 Logements OPGI,Naama",33.5428376,-0.2751123,049 51 42 32  - 049 51 42 33  - 049 51 42 34  - 049 51 42 35  - 049 51 42 36,. IMPOTS DIRECTION,Naama,"45"
"852","NAAMA,Cité 12 Logements,Naama",33.2667317,-0.3128659,"49595283",. IMPOTS Direction,Naama,"45"
"853","NAAMA,Cité Centre De Finances,Naama",33.2782855,-0.3083656,049 59 50 65  - 049 59 56 48  - 049 59 56 49,. IMPOTS Direction,Naama,"45"
"854","NAAMA,Cité Administrative,Naama",33.2673218,-0.3091943,049 59 82 52  - 049 59 82 53,. IMPOTS Direction,Naama,"45"
"855","NAAMA,Cité 80 Logements,Naama",33.2667317,-0.3128659,049 59 83 16  - 049 59 83 17  - 049 59 83 18  - 049 59 83 19  - 049 59 83 20  - 049 59 83 21,. IMPOTS Direction,Naama,"45"
